Wavelength (nm),ecoli
943.073,-0.003219806667
943.372,-0.002303486667
943.671,-0.002064826667
943.97,-0.005063246667
944.268,-0.002894493333
944.567,-0.00051704
944.866,-0.001039993333
945.165,-0.003257553333
945.464,-0.001239066667
945.762,0.00006981333333
946.061,-0.0005528666667
946.36,-0.001911593333
946.659,-0.003450166667
946.957,-0.0002809266667
947.256,0.00006737333333
947.555,-0.003261813333
947.854,-0.005899673333
948.153,-0.0029244
948.451,-0.00008405333333
948.75,-0.001203886667
949.049,-0.00209046
949.348,-0.002383826667
949.646,-0.002512773333
949.945,-0.00519854
950.244,-0.002708153333
950.543,-0.00047978
950.841,0.00006119333333
951.14,-0.002126473333
951.439,-0.00159114
951.738,-0.001054106667
952.037,-0.0005318733333
952.335,-0.0001536933333
952.634,-0.0007526733333
952.933,-0.001593993333
953.232,0.0000576
953.53,-0.001905526667
953.829,-0.002955533333
954.128,-0.00259388
954.427,-0.001261026667
954.725,-0.003148593333
955.024,-0.00190454
955.323,-0.00122398
955.622,-0.00211714
955.921,-0.00268192
956.219,-0.002535486667
956.518,-0.00211624
956.817,-0.001083666667
957.116,-0.0003031133333
957.414,-0.0008653666667
957.713,-0.002297666667
958.012,-0.00042936
958.311,-0.0006473933333
958.61,-0.005031586667
958.908,-0.00341006
959.207,-0.00024158
959.506,0.00005095333333
959.805,-0.001785113333
960.103,-0.0001273466667
960.402,-0.00060684
960.701,-0.002155093333
961,-0.001238233333
961.298,-0.00158258
961.597,-0.001010993333
961.896,-0.002763686667
962.195,-0.002942146667
962.494,-0.00186226
962.792,-0.0003095666667
963.091,-0.004260346667
963.39,-0.002879206667
963.689,-0.00047742
963.987,0.00004778
964.286,-0.00033336
964.585,-0.00295148
964.884,-0.002359733333
965.182,-0.00130302
965.481,-0.002958653333
965.78,-0.001623346667
966.075,-0.001091086667
966.37,-0.0005281
966.666,-0.0009612733333
966.961,-0.002001326667
967.256,-0.001756426667
967.551,-0.001148653333
967.847,-0.001179366667
968.142,-0.00108246
968.437,-0.001005213333
968.732,-0.000002173333333
969.028,-0.001504066667
969.323,-0.002324013333
969.618,-0.00160794
969.913,-0.001002946667
970.208,-0.001439546667
970.504,-0.003035693333
970.799,-0.0008710333333
971.094,-0.00005614
971.389,-0.0026248
971.685,-0.002468086667
971.98,-0.0007313
972.275,0.00004428666667
972.57,-0.0008891666667
972.866,-0.001574286667
973.161,-0.001896866667
973.456,-0.0008857066667
973.751,-0.001844873333
974.047,-0.00329954
974.342,-0.002072753333
974.637,-0.001264646667
974.932,-0.0009399933333
975.227,-0.0035108
975.523,-0.00250604
975.818,-0.00097678
976.113,-0.002635246667
976.408,-0.002442013333
976.704,-0.002060713333
976.999,-0.00205416
977.294,-0.00458542
977.589,-0.003336266667
977.885,-0.0000358
978.18,0.00004298666667
978.475,-0.003053646667
978.77,-0.002790686667
979.066,-0.0005882133333
979.361,-0.0004567533333
979.656,-0.001107666667
979.951,-0.002425006667
980.246,-0.001832733333
980.542,-0.001646866667
980.837,-0.002517226667
981.132,-0.001511833333
981.427,-0.0005572133333
981.723,-0.001032013333
982.018,-0.002428206667
982.313,-0.00332018
982.608,-0.00189398
982.904,-0.0005889666667
983.199,0.00004316
983.494,-0.0027902
983.789,-0.002416893333
984.084,-0.001510253333
984.38,-0.0006969466667
984.675,-0.00024364
984.97,-0.001010333333
985.265,-0.001917033333
985.561,-0.0004703933333
985.856,-0.002837086667
986.151,-0.00318378
986.446,-0.001183806667
986.742,-0.0025905
987.037,-0.002670526667
987.332,-0.001983886667
987.627,-0.001803913333
987.923,-0.002670606667
988.218,-0.003090633333
988.513,-0.001803993333
988.808,-0.00102402
989.103,-0.001270713333
989.399,-0.00366408
989.694,-0.003044106667
989.989,-0.0007574666667
990.284,0.00003584
990.58,-0.0004708533333
990.875,-0.00041088
991.17,-0.0003575733333
991.465,-0.003290933333
991.761,-0.00341096
992.056,-0.0008776533333
992.351,-0.001364346667
992.646,-0.001464373333
992.942,-0.0004444
993.237,-0.00125776
993.532,-0.0007044533333
993.827,0.00004218666667
994.122,-0.0007511733333
994.418,-0.0004045333333
994.713,-0.00032456
995.008,-0.0008312533333
995.303,0.00004205333333
995.599,0.00004202666667
995.894,-0.0003246666667
996.189,-0.00061136
996.484,-0.00028472
996.78,0.00004192666667
997.075,0.0000419
997.37,0.00004187333333
997.665,-0.00210482
997.96,-0.001131513333
998.256,-0.0009182066667
998.551,-0.0015049
998.846,-0.003091593333
999.141,-0.00143162
999.437,-0.00100498
999.732,-0.00113834
1000.027,-0.0006650333333
1000.322,-0.00038506
1000.618,-0.0008450866667
1000.913,-0.00219844
1001.208,-0.001765133333
1001.503,-0.00114516
1001.799,-0.00095852
1002.094,-0.00095188
1002.389,0.00004142666667
1002.684,0.0000414
1002.979,-0.0002052933333
1003.275,-0.00186532
1003.57,-0.0009320066667
1003.865,-0.0003387
1004.16,0.00004127333333
1004.456,-0.001452086667
1004.751,-0.003465446667
1005.046,-0.001685473333
1005.341,-0.0004055
1005.637,-0.0009921866667
1005.932,-0.0008122133333
1006.227,-0.0006989066667
1006.522,-0.0004856
1006.817,-0.001825626667
1007.113,-0.003765653333
1007.408,-0.002345673333
1007.703,-0.0003190333333
1007.998,-0.002285726667
1008.294,-0.00151242
1008.589,-0.001179113333
1008.884,0.00004086666667
1009.179,-0.001252493333
1009.475,-0.00299252
1009.77,-0.001599213333
1010.065,-0.0008925733333
1010.36,-0.003225926667
1010.656,-0.001799286667
1010.951,0.00004068666667
1011.246,-0.0009260066667
1011.541,-0.00369936
1011.836,-0.00323272
1012.132,-0.00138608
1012.427,-0.001086106667
1012.722,-0.0007261333333
1013.017,-0.001819486667
1013.313,-0.001472846667
1013.608,-0.00129954
1013.903,-0.0014129
1014.198,-0.00005292
1014.494,0.00004038666667
1014.789,0.00004036
1015.084,-0.001406333333
1015.379,-0.001926353333
1015.674,-0.0008730466667
1015.97,-0.0003130733333
1016.265,0.00004024
1016.56,-0.002946453333
1016.855,-0.001633146667
1017.151,0.00004016
1017.446,0.00004014
1017.741,-0.0001265533333
1018.036,-0.0009399133333
1018.332,-0.0002132666667
1018.627,0.00004004
1018.922,-0.0006066533333
1019.217,-0.001566673333
1019.513,-0.001893366667
1019.808,-0.00190006
1020.103,-0.001686746667
1020.398,-0.001326773333
1020.693,-0.001260133333
1020.989,-0.0008401533333
1021.284,-0.002526846667
1021.579,-0.002700206667
1021.874,-0.00183356
1022.17,-0.0008802533333
1022.465,0.00003972
1022.76,-0.0009536333333
1023.055,-0.0002603266667
1023.351,-0.001080353333
1023.646,-0.002013706667
1023.941,-0.001313733333
1024.236,-0.00137376
1024.532,-0.001080446667
1024.827,-0.003073806667
1025.122,-0.00234716
1025.417,-0.001407186667
1025.712,-0.001740546667
1026.008,-0.001160566667
1026.303,-0.001800593333
1026.598,-0.001900613333
1026.893,-0.001067306667
1027.189,-0.001420666667
1027.484,-0.0007473533333
1027.779,0.00001262
1028.074,-0.0003140666667
1028.37,-0.00204076
1028.665,-0.001847453333
1028.96,-0.00071414
1029.255,-0.0009608333333
1029.55,-0.0007341866667
1029.846,-0.00052088
1030.141,-0.0004209
1030.436,-0.001027593333
1030.731,-0.002120946667
1031.027,-0.001854306667
1031.322,-0.001021
1031.617,-0.001594353333
1031.912,-0.0008877133333
1032.208,-0.0017144
1032.503,-0.001574426667
1032.798,-0.001461113333
1033.093,-0.00338114
1033.389,-0.003707826667
1033.684,-0.001101186667
1033.979,-0.0007878733333
1034.274,-0.002841233333
1034.569,-0.001814586667
1034.865,-0.00052128
1035.16,-0.001707966667
1035.455,-0.00311466
1035.75,-0.00255468
1036.046,-0.00240804
1036.341,-0.001314726667
1036.636,-0.00086142
1036.931,-0.001708106667
1037.227,-0.0009348
1037.522,-0.001061486667
1037.817,-0.00120818
1038.112,-0.001441533333
1038.407,-0.002488226667
1038.703,-0.001488246667
1038.998,-0.001648273333
1039.293,-0.00003496
1039.588,-0.001361653333
1039.884,-0.00312834
1040.179,-0.0014417
1040.474,-0.00001505333333
1040.769,-0.00055508
1041.065,-0.003268433333
1041.36,-0.001128453333
1041.655,-0.0001751466667
1041.95,-0.001981833333
1042.246,-0.002328526667
1042.541,-0.00100188
1042.836,-0.0008285733333
1043.131,-0.00181526
1043.426,-0.0009486133333
1043.722,-0.001741973333
1044.017,-0.00005532666667
1044.312,0.00003798
1044.607,-0.0002687066667
1044.903,-0.00196206
1045.198,-0.00207542
1045.493,-0.001482106667
1045.788,-0.0010088
1046.084,-0.002042153333
1046.379,-0.001015506667
1046.674,-0.0003688666667
1046.969,-0.001575553333
1047.264,-0.0006822466667
1047.56,0.00003773333333
1047.855,0.00003771333333
1048.15,-0.0004023133333
1048.445,-0.0003223333333
1048.741,0.00003764666667
1049.036,-0.00090238
1049.331,-0.002189066667
1049.626,-0.002729093333
1049.922,-0.00223578
1050.217,-0.001409133333
1050.512,-0.00298916
1050.807,-0.0004825133333
1051.103,-0.001615866667
1051.398,-0.002275893333
1051.693,-0.001095913333
1051.988,-0.0007826
1052.283,-0.0007692933333
1052.579,-0.0003426466667
1052.874,-0.001522666667
1053.169,-0.00182936
1053.464,-0.001496046667
1053.76,-0.0025694
1054.055,-0.003356093333
1054.35,-0.002609446667
1054.645,-0.0014628
1054.941,-0.001169486667
1055.236,-0.00055618
1055.531,-0.002229533333
1055.826,-0.002469553333
1056.122,-0.001236246667
1056.417,-0.001462933333
1056.712,-0.001422953333
1057.007,-0.00158298
1057.302,-0.001416333333
1057.598,-0.003429686667
1057.893,-0.002356373333
1058.188,-0.0008564
1058.483,-0.001109753333
1058.779,-0.002109773333
1059.074,-0.00355646
1059.369,-0.00372982
1059.664,-0.002356506667
1059.96,-0.0007165266667
1060.255,-0.001003213333
1060.55,-0.00050324
1060.845,-0.001109926667
1061.14,-0.001476613333
1061.436,-0.001476633333
1061.731,-0.001609993333
1062.026,-0.0008833466667
1062.321,-0.0002500333333
1062.617,0.00003661333333
1062.912,-0.0001367466667
1063.207,0.00003656666667
1063.502,-0.002396786667
1063.798,-0.002036806667
1064.093,-0.0016235
1064.388,-0.001756853333
1064.683,-0.001296873333
1064.978,-0.001650226667
1065.274,-0.0005969133333
1065.569,-0.00153694
1065.864,-0.001590293333
1066.159,-0.001183646667
1066.455,-0.001950333333
1066.75,-0.002050353333
1067.045,-0.001683713333
1067.34,-0.0002637333333
1067.636,0.00003624666667
1067.931,-0.001737106667
1068.226,-0.00183046
1068.521,-0.00021048
1068.817,0.00003616
1069.112,0.00003614
1069.407,-0.00068388
1069.702,-0.0009305666667
1069.997,0.00003608
1070.293,0.00003606
1070.588,-0.002210633333
1070.883,-0.002643986667
1071.178,-0.0008306733333
1071.474,0.00003597333333
1071.769,-0.001610713333
1072.064,-0.002484066667
1072.359,-0.00221742
1072.655,-0.00187078
1072.95,-0.003257466667
1073.245,-0.001637486667
1073.54,-0.001224173333
1073.836,-0.001764193333
1074.131,-0.002157546667
1074.426,-0.0016709
1074.721,-0.001564253333
1075.016,0.00003572
1075.312,0.0000357
1075.607,-0.00118432
1075.902,-0.00172434
1076.197,-0.001937693333
1076.493,-0.00266438
1076.788,-0.002351066667
1077.083,-0.001057753333
1077.378,-0.0008911066667
1077.674,-0.002177793333
1077.969,-0.001224486667
1078.264,-0.0001111733333
1078.559,-0.0008645266667
1078.854,-0.001591213333
1079.15,-0.0029979
1079.445,-0.002504586667
1079.74,-0.0007512733333
1080.035,-0.001744626667
1080.331,-0.003784646667
1080.626,-0.002824666667
1080.921,-0.0008113533333
1081.216,-0.002711373333
1081.512,-0.00273806
1081.807,-0.0007447466667
1082.102,-0.0009781
1082.397,-0.0007581266667
1082.693,-0.001918146667
1082.988,-0.002138166667
1083.283,-0.0006048533333
1083.578,0.00003512666667
1083.873,-0.00177156
1084.169,-0.00173158
1084.464,-0.0008316
1084.759,-0.001698286667
1085.054,-0.001304973333
1085.35,-0.00133166
1085.645,-0.00145168
1085.94,-0.001265033333
1086.235,-0.00225172
1086.531,-0.0008850733333
1086.826,0.00003490666667
1087.121,-0.00285178
1087.416,-0.0019318
1087.711,-0.00115182
1088.007,-0.002065173333
1088.302,-0.004005193333
1088.597,-0.002605213333
1088.892,-0.0010719
1089.188,-0.00061192
1089.483,-0.001745273333
1089.778,-0.00019196
1090.073,-0.00002531333333
1090.369,0.00003466666667
1090.664,-0.0008586866667
1090.959,-0.003185373333
1091.254,-0.001258726667
1091.55,-0.0007054133333
1091.845,-0.002218766667
1092.14,-0.001958786667
1092.452,-0.001598806667
1092.764,-0.001158826667
1093.076,-0.00077218
1093.388,-0.00201886
1093.7,-0.002372213333
1094.012,-0.001292233333
1094.324,-0.0005655866667
1094.636,-0.00361894
1094.948,-0.00213896
1095.26,-0.001532313333
1095.572,-0.0003723333333
1095.884,-0.0006923533333
1096.196,-0.00171904
1096.508,0.00001427333333
1096.82,0.00003425333333
1097.132,-0.0007257666667
1097.444,-0.001525786667
1097.756,-0.00197914
1098.068,-0.001812486667
1098.38,-0.00258584
1098.692,-0.00186586
1099.004,-0.001259213333
1099.316,-0.002479233333
1099.628,-0.00258592
1099.94,-0.00070594
1100.252,0.00003404
1100.564,-0.0005193133333
1100.877,-0.001566
1101.189,-0.0005793466667
1101.501,-0.0009993666667
1101.813,-0.0008793866667
1102.125,0.00003392666667
1102.437,-0.001079426667
1102.749,-0.00017278
1103.061,-0.0005261333333
1103.373,-0.0007661533333
1103.685,-0.00199284
1103.997,-0.002032853333
1104.309,-0.0003528733333
1104.621,0.00003377333333
1104.933,-0.0006462466667
1105.245,-0.0006129333333
1105.557,-0.00315962
1105.869,-0.003132973333
1106.181,-0.002492986667
1106.493,-0.00086634
1106.805,0.00003364
1107.117,-0.001773046667
1107.429,-0.002213066667
1107.741,-0.0008330866667
1108.053,-0.0008731
1108.365,-0.002819786667
1108.677,-0.002819806667
1108.989,-0.002039826667
1109.301,-0.0006665133333
1109.613,-0.001986533333
1109.925,-0.002286546667
1110.237,-0.0013599
1110.549,-0.00145992
1110.861,-0.0001666066667
1111.173,-0.0005466266667
1111.485,0.00003335333333
1111.797,-0.001879993333
1112.109,-0.002360013333
1112.421,-0.001473366667
1112.733,-0.001173386667
1113.045,-0.00102674
1113.357,-0.002506753333
1113.669,-0.002286773333
1113.981,-0.00113346
1114.293,-0.002306813333
1114.605,-0.00428016
1114.917,-0.002406846667
1115.229,-0.001566866667
1115.541,-0.0008135533333
1115.853,-0.003593573333
1116.165,-0.00230692
1116.477,-0.00156694
1116.789,-0.001800293333
1117.101,-0.001553646667
1117.413,0.00003300666667
1117.725,-0.00017368
1118.037,-0.004220366667
1118.349,-0.003760386667
1118.662,-0.0002070733333
1118.974,0.00003291333333
1119.286,-0.00166044
1119.598,-0.002167126667
1119.91,-0.00076048
1120.222,-0.0003338266667
1120.534,-0.00120718
1120.846,-0.0011672
1121.158,0.00001278666667
1121.47,0.00003276666667
1121.782,-0.0002805866667
1122.094,-0.0005206066667
1122.406,-0.002047286667
1122.718,-0.002167306667
1123.03,-0.003347326667
1123.342,-0.001467346667
1123.654,-0.00046736
1123.966,-0.00128738
1124.278,-0.0009007333333
1124.59,-0.003127413333
1124.902,-0.001320766667
1125.214,-0.0009474533333
1125.526,-0.0004474733333
1125.838,-0.0004274866667
1126.15,-0.00098084
1126.462,-0.001414193333
1126.774,-0.003454206667
1127.086,-0.004760893333
1127.398,-0.002074246667
1127.71,-0.0004542666667
1128.022,-0.001100946667
1128.334,-0.0022943
1128.646,-0.001627653333
1128.958,-0.000701
1129.27,0.000005646666667
1129.582,0.00003229333333
1129.894,-0.00090772
1130.206,-0.0002944066667
1130.518,-0.0009344266667
1130.83,-0.00119444
1131.142,-0.0007611266667
1131.454,-0.001247813333
1131.766,-0.003634493333
1132.078,-0.00254118
1132.39,-0.0005012
1132.702,-0.0006212133333
1133.014,-0.002461233333
1133.326,-0.002854586667
1133.638,-0.0013146
1133.95,-0.0006212866667
1134.262,-0.001581306667
1134.574,-0.002127986667
1134.886,-0.002048006667
1135.198,-0.001381353333
1135.51,0.00003196
1135.822,-0.001294726667
1136.134,-0.001121406667
1136.447,0.00003190666667
1136.759,-0.0007481133333
1137.071,-0.00182146
1137.383,-0.00086148
1137.695,-0.001074833333
1138.007,-0.0006415133333
1138.319,-0.001994866667
1138.631,-0.001281546667
1138.943,0.00003176666667
1139.255,-0.001341586667
1139.567,-0.003474933333
1139.879,-0.00214162
1140.191,-0.002021633333
1140.503,-0.00138832
1140.815,-0.001841673333
1141.127,-0.002228353333
1141.439,-0.00223504
1141.751,-0.001235053333
1142.063,-0.0009150733333
1142.375,-0.00120176
1142.687,-0.001501773333
1142.999,-0.001535126667
1143.311,-0.001948473333
1143.623,-0.0008618266667
1143.935,-0.00067518
1144.247,-0.001755193333
1144.559,-0.00132188
1144.871,-0.002015226667
1145.183,-0.001821913333
1145.495,-0.0008219266667
1145.807,-0.00109528
1146.119,-0.002328633333
1146.431,-0.002008646667
1146.743,-0.001275333333
1147.055,-0.001082013333
1147.367,-0.0009953666667
1147.679,0.00003128666667
1147.991,-0.002042066667
1148.303,-0.002195413333
1148.615,-0.0010221
1148.927,-0.00012878
1149.239,-0.0007421333333
1149.551,-0.002035486667
1149.863,-0.0016955
1150.175,-0.001302186667
1150.487,-0.001028866667
1150.799,-0.00226222
1151.111,-0.0007355666667
1151.423,-0.001215586667
1151.735,-0.001922266667
1152.047,-0.002722286667
1152.359,-0.0014223
1152.671,-0.0006289866667
1152.983,-0.001182333333
1153.295,-0.001942353333
1153.607,-0.002209033333
1153.92,-0.001569053333
1154.232,-0.0023024
1154.544,-0.001909086667
1154.856,-0.0004557666667
1155.168,-0.001175786667
1155.48,-0.003289133333
1155.792,-0.003482486667
1156.104,-0.001129173333
1156.416,-0.0008691866667
1156.728,-0.0007092
1157.04,-0.00020922
1157.352,-0.0002359
1157.664,-0.0007692533333
1157.976,-0.002069266667
1158.288,-0.001835953333
1158.6,-0.001102633333
1158.912,-0.00158932
1159.224,-0.001782666667
1159.536,-0.002589353333
1159.848,-0.002289366667
1160.16,0.00003061333333
1160.472,-0.0019694
1160.784,-0.00306942
1161.096,-0.002362766667
1161.408,-0.002282786667
1161.72,-0.0020028
1162.032,-0.00364282
1162.344,-0.001562833333
1162.656,-0.0008028533333
1162.968,-0.001502866667
1163.28,-0.00216288
1163.592,-0.0011429
1163.904,-0.00088958
1164.216,-0.0003096
1164.528,-0.001009613333
1164.84,-0.001502966667
1165.152,-0.001109646667
1165.464,-0.0007696666667
1165.776,-0.0004163466667
1166.088,-0.0007430266667
1166.4,-0.00173638
1166.712,-0.001549726667
1167.024,-0.001909746667
1167.336,-0.001463093333
1167.648,-0.0009564466667
1167.96,-0.002189793333
1168.272,-0.002916473333
1168.584,-0.002036493333
1168.896,-0.001423173333
1169.208,0.00001014
1169.52,-0.0006432066667
1169.832,-0.001263226667
1170.144,-0.00058324
1170.456,-0.00018992
1170.768,-0.001416606667
1171.08,-0.00255662
1171.392,-0.0003299733333
1171.705,-0.00106332
1172.017,-0.001576666667
1172.329,-0.002743353333
1172.641,-0.002163366667
1172.953,-0.00008338666667
1173.265,0.00002993333333
1173.577,-0.0006167466667
1173.889,-0.0004767666667
1174.201,-0.00361678
1174.513,-0.002116793333
1174.825,-0.001150146667
1175.137,-0.001396826667
1175.449,-0.002043513333
1175.761,-0.001170193333
1176.073,-0.001116873333
1176.385,-0.001336893333
1176.697,-0.001116906667
1177.009,-0.00161692
1177.321,-0.0006636066667
1177.633,-0.0008902866667
1177.945,-0.001290306667
1178.257,-0.001416986667
1178.569,-0.001657
1178.881,-0.0009036866667
1179.193,-0.002010366667
1179.505,-0.00195038
1179.817,-0.0006837333333
1180.129,-0.001423746667
1180.441,-0.003190426667
1180.753,-0.001290446667
1181.065,-0.00137046
1181.377,0.00002952666667
1181.689,-0.00019716
1182.001,-0.001037173333
1182.313,-0.00037052
1182.625,-0.00027054
1182.937,-0.003590553333
1183.249,-0.001590566667
1183.561,-0.001090586667
1183.873,-0.0010706
1184.185,-0.001143946667
1184.497,-0.001970633333
1184.809,-0.001377313333
1185.121,-0.0008573266667
1185.433,-0.003337346667
1185.745,-0.00215736
1186.057,-0.00070404
1186.369,-0.00116406
1186.681,-0.002424073333
1186.993,-0.00405742
1187.305,-0.002710773333
1187.617,-0.00118412
1187.929,-0.0019308
1188.241,-0.002844153333
1188.553,-0.0009241666667
1188.865,0.000009153333333
1189.178,0.00002914
1189.49,-0.001264213333
1189.802,-0.001170893333
1190.114,-0.0001975733333
1190.426,-0.00006426
1190.738,-0.00125094
1191.05,-0.00105762
1191.362,-0.0007976333333
1191.674,0.00002901333333
1191.986,-0.001384333333
1192.298,-0.001424346667
1192.61,-0.0010377
1192.922,-0.001077713333
1193.234,-0.001197726667
1193.546,-0.00065774
1193.858,-0.00123776
1194.17,-0.002591106667
1194.482,-0.00207112
1194.794,-0.0009644666667
1195.106,-0.001931153333
1195.418,-0.004411166667
1195.73,-0.005004513333
1196.042,-0.0020912
1196.354,0.00002878666667
1196.666,0.00002877333333
1196.978,-0.001437906667
1197.29,-0.001204593333
1197.602,-0.001444606667
1197.914,-0.001637953333
1198.226,-0.002064633333
1198.538,-0.00261132
1198.85,-0.001638
1199.162,-0.00166468
1199.474,-0.0001846933333
1199.786,0.00002862
1200.098,0